"GEO_ID","NAME","B25047_001E","B25047_001M","B25047_002E","B25047_002M","B25047_003E","B25047_003M",
"0500000US21159","Martin County, Kentucky","4847","34","4233","224","614","221",
"0500000US21161","Mason County, Kentucky","8186","24","8032","100","154","98",
"0500000US21163","Meade County, Kentucky","12111","45","11523","235","588","229",
"0500000US21165","Menifee County, Kentucky","3387","157","3263","170","124","68",
"0500000US21167","Mercer County, Kentucky","10410","25","10143","146","267","146",
"0500000US21169","Metcalfe County, Kentucky","4719","20","4628","86","91","81",
"0500000US21171","Monroe County, Kentucky","5240","40","5078","95","162","93",
"0500000US21173","Montgomery County, Kentucky","12204","50","12095","93","109","78",
"0500000US21175","Morgan County, Kentucky","5650","45","5356","119","294","107",
"0500000US21177","Muhlenberg County, Kentucky","13533","40","13178","184","355","179",
"0500000US21179","Nelson County, Kentucky","20062","31","19892","101","170","99",
"0500000US21181","Nicholas County, Kentucky","3333","26","3129","127","204","126",
"0500000US21183","Ohio County, Kentucky","10199","36","9961","111","238","100",
"0500000US21185","Oldham County, Kentucky","23512","54","23408","83","104","60",
"0500000US21187","Owen County, Kentucky","5378","24","5191","98","187","96",
"0500000US21189","Owsley County, Kentucky","2024","174","1740","160","284","116",
"0500000US21191","Pendleton County, Kentucky","6285","20","6133","113","152","111",
"0500000US21193","Perry County, Kentucky","13256","24","12100","291","1156","289",
"0500000US21195","Pike County, Kentucky","28955","39","27005","370","1950","363",
"0500000US21197","Powell County, Kentucky","5619","23","5096","180","523","179",
"0500000US21199","Pulaski County, Kentucky","31673","36","30096","348","1577","346",
"0500000US21201","Robertson County, Kentucky","996","88","962","91","34","31",
"0500000US21203","Rockcastle County, Kentucky","7377","33","6983","125","394","124",
"0500000US21205","Rowan County, Kentucky","10577","56","10443","101","134","87",
"0500000US21207","Russell County, Kentucky","10146","23","9428","173","718","175",
"0500000US21209","Scott County, Kentucky","23335","37","22981","160","354","154",
"0500000US21211","Shelby County, Kentucky","19216","51","18994","171","222","152",
"0500000US21213","Simpson County, Kentucky","8456","26","8279","126","177","121",
"0500000US21215","Spencer County, Kentucky","7599","22","7471","103","128","101",
"0500000US21217","Taylor County, Kentucky","11206","28","10917","152","289","146",
"0500000US21219","Todd County, Kentucky","5160","22","4862","126","298","120",
"0500000US21221","Trigg County, Kentucky","7625","29","7142","162","483","156",
"0500000US21223","Trimble County, Kentucky","3870","15","3669","86","201","85",
"0500000US21225","Union County, Kentucky","5868","31","5486","189","382","188",
"0500000US21227","Warren County, Kentucky","58563","60","58007","207","556","200",
"0500000US21229","Washington County, Kentucky","5222","27","5033","97","189","96",
"0500000US21231","Wayne County, Kentucky","10144","23","9655","147","489","141",
"0500000US21233","Webster County, Kentucky","5728","25","5477","109","251","103",
"0500000US21235","Whitley County, Kentucky","15558","36","14409","305","1149","303",
"0500000US21237","Wolfe County, Kentucky","3043","22","2845","101","198","99",
"0500000US21239","Woodford County, Kentucky","11587","43","11552","59","35","40",
"0500000US22001","Acadia Parish, Louisiana","25036","35","24104","266","932","270",
"0500000US22003","Allen Parish, Louisiana","9543","56","8760","244","783","234",
"0500000US22005","Ascension Parish, Louisiana","50971","62","49757","341","1214","326",
"0500000US22007","Assumption Parish, Louisiana","10039","23","9635","139","404","139",
"0500000US22009","Avoyelles Parish, Louisiana","18323","84","16922","308","1401","311",
"0500000US22011","Beauregard Parish, Louisiana","15968","62","15175","210","793","199",
"0500000US22013","Bienville Parish, Louisiana","6874","34","6352","155","522","149",
"0500000US22015","Bossier Parish, Louisiana","56122","89","55451","264","671","242",
"0500000US22017","Caddo Parish, Louisiana","112568","95","107356","717","5212","735",
"0500000US22019","Calcasieu Parish, Louisiana","94462","98","90229","688","4233","677",
"0500000US22021","Caldwell Parish, Louisiana","4644","49","4396","116","248","104",
"0500000US22023","Cameron Parish, Louisiana","3447","207","3141","226","306","128",
"0500000US22025","Catahoula Parish, Louisiana","4447","44","3900","146","547","141",
"0500000US22027","Claiborne Parish, Louisiana","6821","37","6057","207","764","204",
"0500000US22029","Concordia Parish, Louisiana","9026","39","8043","201","983","194",
"0500000US22031","De Soto Parish, Louisiana","12560","44","11838","233","722","231",
"0500000US22033","East Baton Rouge Parish, Louisiana","205518","101","198156","774","7362","774",
"0500000US22035","East Carroll Parish, Louisiana","3408","207","3095","234","313","102",
"0500000US22037","East Feliciana Parish, Louisiana","8171","166","7291","272","880","227",
"0500000US22039","Evangeline Parish, Louisiana","14523","57","13321","237","1202","221",
"0500000US22041","Franklin Parish, Louisiana","8937","26","8442","135","495","137",
"0500000US22043","Grant Parish, Louisiana","9054","49","8468","189","586","184",
"0500000US22045","Iberia Parish, Louisiana","31215","34","29881","385","1334","380",
"0500000US22047","Iberville Parish, Louisiana","13419","131","12759","241","660","223",
"0500000US22049","Jackson Parish, Louisiana","7223","24","6599","175","624","172",
"0500000US22051","Jefferson Parish, Louisiana","194109","90","191388","496","2721","482",
"0500000US22053","Jefferson Davis Parish, Louisiana","14107","41","12846","265","1261","262",
"0500000US22055","Lafayette Parish, Louisiana","110400","85","109170","380","1230","366",
"0500000US22057","Lafourche Parish, Louisiana","41164","50","40504","220","660","214",
"0500000US22059","LaSalle Parish, Louisiana","6203","45","5553","170","650","158",
"0500000US22061","Lincoln Parish, Louisiana","20650","76","20020","227","630","221",
"0500000US22063","Livingston Parish, Louisiana","58899","62","55586","592","3313","586",
"0500000US22065","Madison Parish, Louisiana","4388","21","4081","102","307","100",
"0500000US22067","Morehouse Parish, Louisiana","11895","35","10861","254","1034","254",
"0500000US22069","Natchitoches Parish, Louisiana","18663","257","16862","364","1801","258",
"0500000US22071","Orleans Parish, Louisiana","194758","244","185240","678","9518","627",
"0500000US22073","Ouachita Parish, Louisiana","70667","98","66369","484","4298","470",
"0500000US22075","Plaquemines Parish, Louisiana","9625","25","9351","161","274","158",
"0500000US22077","Pointe Coupee Parish, Louisiana","11044","21","10012","261","1032","256",
"0500000US22079","Rapides Parish, Louisiana","58321","79","53391","427","4930","415",
"0500000US22081","Red River Parish, Louisiana","3599","17","3491","87","108","87",
"0500000US22083","Richland Parish, Louisiana","8698","26","8001","187","697","187",
"0500000US22085","Sabine Parish, Louisiana","13618","31","12209","269","1409","261",
"0500000US22087","St. Bernard Parish, Louisiana","18004","35","17682","123","322","110",
"0500000US22089","St. Charles Parish, Louisiana","20595","30","20080","209","515","205",
"0500000US22091","St. Helena Parish, Louisiana","5310","14","4815","208","495","208",
"0500000US22093","St. James Parish, Louisiana","8651","49","8323","149","328","142",
"0500000US22095","St. John the Baptist Parish, Louisiana","17790","30","17100","214","690","215",
"0500000US22097","St. Landry Parish, Louisiana","37001","75","35683","229","1318","213",
"0500000US22099","St. Martin Parish, Louisiana","23704","34","22839","266","865","262",
"0500000US22101","St. Mary Parish, Louisiana","22510","42","21608","245","902","243",
"0500000US22103","St. Tammany Parish, Louisiana","112414","107","111296","411","1118","401",
"0500000US22105","Tangipahoa Parish, Louisiana","58663","69","55254","598","3409","584",
"0500000US22107","Tensas Parish, Louisiana","2804","22","2573","76","231","77",
"0500000US22109","Terrebonne Parish, Louisiana","47236","57","45999","404","1237","395",
"0500000US22111","Union Parish, Louisiana","10416","29","9656","223","760","215",
"0500000US22113","Vermilion Parish, Louisiana","25924","37","24509","276","1415","277",
"0500000US22115","Vernon Parish, Louisiana","22073","73","20111","311","1962","284",
"0500000US22117","Washington Parish, Louisiana","21422","41","19634","361","1788","355",
"0500000US22119","Webster Parish, Louisiana","18341","40","16881","306","1460","310",
"0500000US22121","West Baton Rouge Parish, Louisiana","11827","34","11351","196","476","192",
"0500000US22123","West Carroll Parish, Louisiana","4691","37","4436","104","255","97",
"0500000US22125","West Feliciana Parish, Louisiana","5127","52","5055","68","72","50",
"0500000US22127","Winn Parish, Louisiana","6372","32","5844","143","528","145",
"0500000US23001","Androscoggin County, Maine","50202","62","49397","300","805","283",
"0500000US23003","Aroostook County, Maine","38444","55","36820","183","1624","170",
"0500000US23005","Cumberland County, Maine","151519","213","149922","451","1597","388",
"0500000US23007","Franklin County, Maine","21089","42","19805","191","1284","186",
"0500000US23009","Hancock County, Maine","40514","55","39194","208","1320","199",
"0500000US23011","Kennebec County, Maine","63140","83","61425","339","1715","352",
"0500000US23013","Knox County, Maine","24428","90","23787","177","641","152",
"0500000US23015","Lincoln County, Maine","23810","50","23335","184","475","172",
"0500000US23017","Oxford County, Maine","36558","71","35273","165","1285","152",
"0500000US23019","Penobscot County, Maine","75405","152","73224","381","2181","333",
"0500000US23021","Piscataquis County, Maine","14651","80","13443","175","1208","149",
"0500000US23023","Sagadahoc County, Maine","19109","36","18874","143","235","140",
"0500000US23025","Somerset County, Maine","30009","45","28393","220","1616","209",
"0500000US23027","Waldo County, Maine","22118","63","21241","227","877","216",
"0500000US23029","Washington County, Maine","21703","44","19847","155","1856","158",
"0500000US23031","York County, Maine","113853","120","112454","336","1399","316",
"0500000US24001","Allegany County, Maryland","32810","61","31030","351","1780","358",
"0500000US24003","Anne Arundel County, Maryland","234843","139","233787","328","1056","288",
"0500000US24005","Baltimore County, Maryland","350296","267","347940","559","2356","458",
"0500000US24009","Calvert County, Maryland","35960","69","35218","276","742","277",
"0500000US24011","Caroline County, Maryland","13516","53","13076","143","440","138",
"0500000US24013","Carroll County, Maryland","66167","80","65500","250","667","258",
"0500000US24015","Cecil County, Maryland","44159","150","43609","283","550","263",
"0500000US24017","Charles County, Maryland","63053","57","62285","226","768","223",
"0500000US24019","Dorchester County, Maryland","16416","32","15763","185","653","176",
"0500000US24021","Frederick County, Maryland","106480","80","105791","220","689","205",
"0500000US24023","Garrett County, Maryland","18567","63","18048","171","519","159",
"0500000US24025","Harford County, Maryland","104409","119","103624","298","785","254",
"0500000US24027","Howard County, Maryland","124489","98","124159","182","330","151",
"0500000US24029","Kent County, Maryland","10326","37","10140","123","186","113",
"0500000US24031","Montgomery County, Maryland","405127","243","403022","461","2105","381",
"0500000US24033","Prince George's County, Maryland","362440","162","360442","463","1998","397",
"0500000US24035","Queen Anne's County, Maryland","21703","50","21307","154","396","148",
"0500000US24037","St. Mary's County, Maryland","46078","62","45408","263","670","257",
"0500000US24039","Somerset County, Maryland","10916","55","10366","161","550","157",
"0500000US24041","Talbot County, Maryland","19671","73","19228","186","443","180",
"0500000US24043","Washington County, Maryland","63965","140","63441","266","524","203",
"0500000US24045","Wicomico County, Maryland","43925","63","43535","181","390","169",
"0500000US24047","Worcester County, Maryland","56585","31","56214","182","371","174",
"0500000US24510","Baltimore city, Maryland","293631","244","278556","807","15075","781",
"0500000US25001","Barnstable County, Massachusetts","165661","157","164449","328","1212","281",
"0500000US25003","Berkshire County, Massachusetts","69861","109","68888","255","973","254",
