,GEO_ID,County,State,FIPS,Population,SDOH Score,RUCC,IRR,SVI,Premature Mortality,Infant Mortality,Preventable Hospital Stays,Heart Disease Mortality,Poor or Fair Health
1010,0500000US19167,Sioux,IA,19167,36050.0,0.0,6,0.5175598936751682,0.1311,202.08493504,,1128.0,253.3,0.11
1044,0500000US08117,Summit,CO,8117,30565.0,1.746150824579451,5,0.5239468867785788,0.1696,153.32762814,,266.0,69.9,0.11
1025,0500000US46117,Stanley,SD,46117,2999.0,3.365530953716489,9,0.6472596874230022,0.0452,369.28849179,,1280.0,240.2,0.104
324,0500000US38025,Dunn,ND,38025,4015.0,3.4338079336146854,9,0.6314367404867132,0.4104,360.81363444,,1224.0,294.7,0.143
955,0500000US08107,Routt,CO,8107,25007.0,4.639295696601886,7,0.5740205416457317,0.1314,178.35409091,,623.0,108.9,0.103
746,0500000US33013,Merrimack,NH,33013,156020.0,5.997495276755571,4,0.4482001804798159,0.2109,314.66829642,4.03930131,2209.0,279.8,0.112
95,0500000US16013,Blaine,ID,16013,24866.0,7.722142186974834,7,0.5786043375342479,0.4025,209.44850246,,1048.0,165.1,0.13
743,0500000US38057,Mercer,ND,38057,8333.0,7.824004698534698,8,0.5784238542955716,0.3296,326.03344256,,2446.0,249.9,0.139
445,0500000US46057,Hamlin,SD,46057,6352.0,8.147573116125418,9,0.5874110998696143,0.1336,338.18791693,,2785.0,279.8,0.115
126,0500000US38013,Burke,ND,38013,2155.0,8.806285478141534,8,0.6614609974283655,0.0363,273.99946421,,1721.0,237.8,0.123
693,0500000US19125,Marion,IA,19125,33642.0,9.455577635315986,6,0.5068561270188408,0.099,336.2978092,,1470.0,325.5,0.115
883,0500000US08097,Pitkin,CO,8097,16876.0,9.460672137655306,7,0.5697726385091253,0.0617,123.25869547,,660.0,113.1,0.089
1027,0500000US31167,Stanton,NE,31167,5717.0,9.498535322066799,9,0.5710823729866757,0.0054,278.21620548,,1831.0,319.0,0.121
12,0500000US50001,Addison,VT,50001,37578.0,10.140682773011573,6,0.5090030101024007,0.139,253.96643041,,1663.0,330.1,0.103
328,0500000US08037,Eagle,CO,8037,55285.0,10.392363781535103,5,0.5317642859339025,0.3497,169.70392912,,808.0,99.8,0.121
727,0500000US38055,McLean,ND,38055,9824.0,10.418827377522833,8,0.5930632802643898,0.0662,382.37355135,,1261.0,325.7,0.132
79,0500000US33001,Belknap,NH,33001,64781.0,10.469782283591972,4,0.4676433235113331,0.1454,370.12737936,,2146.0,296.8,0.119
547,0500000US55055,Jefferson,WI,55055,85784.0,10.59407784981256,4,0.462919490706546,0.1276,327.49086693,4.1848299913,2472.0,335.7,0.12
1002,0500000US20179,Sheridan,KS,20179,2425.0,10.712595746443471,9,0.6533912096033393,0.0706,401.5899731,,4361.0,307.9,0.127
313,0500000US55027,Dodge,WI,55027,88282.0,10.814896688381298,4,0.473760886359018,0.1584,362.04026762,4.9459607987,2017.0,395.3,0.13
1206,0500000US46135,Yankton,SD,46135,23373.0,10.841175126319374,7,0.5290901986596896,0.2014,350.69021607,,1986.0,343.9,0.117
1042,0500000US46119,Sully,SD,46119,1471.0,10.902569148331908,9,0.6659301950262895,0.027,,,2576.0,255.0,0.11
1185,0500000US38105,Williams,ND,38105,38109.0,10.93041712958529,5,0.589241571147382,0.5062,376.28224833,4.3720190779,1580.0,296.9,0.138
608,0500000US32015,Lander,NV,32015,5766.0,11.221921870248153,9,0.657998219529959,0.5762,532.16963604,,599.0,393.1,0.201
731,0500000US20113,McPherson,KS,20113,30012.0,11.274574793722447,7,0.5246213902826875,0.1635,371.04820194,,2058.0,305.9,0.13
150,0500000US33003,Carroll,NH,33003,52199.0,11.361808695673531,6,0.5083128182586738,0.1406,299.58198194,,1730.0,263.2,0.115
519,0500000US53029,Island,WA,53029,86625.0,12.159106592514203,4,0.4195929509539703,0.3032,291.84291337,5.1905920519,1279.0,252.6,0.126
333,0500000US17049,Effingham,IL,17049,34325.0,12.172768716279997,7,0.5061411307490743,0.2081,351.17002723,7.2738772929,2792.0,307.1,0.14
287,0500000US30021,Dawson,MT,30021,8830.0,12.353667797535733,7,0.6155170326144571,0.0764,454.47860331,,2427.0,244.8,0.131
507,0500000US46069,Hyde,SD,46069,1184.0,12.5984266904338,9,0.6649741906761626,0.0153,428.11244394,,1962.0,316.5,0.118
936,0500000US49033,Rich,UT,49033,2628.0,12.820151977844768,8,0.63692823154868,0.2141,278.39828406,,,278.4,0.135
898,0500000US55097,Portage,WI,55097,70718.0,13.01627134544383,4,0.480350569182192,0.1063,286.30784805,4.6113306983,2149.0,301.8,0.121
377,0500000US16043,Fremont,ID,16043,13978.0,13.156164689931227,8,0.5880863042843507,0.5504,314.96666134,,1357.0,381.2,0.149
412,0500000US20067,Grant,KS,20067,7197.0,13.409483732434524,7,0.5969682929280105,0.3363,379.90476215,,2928.0,258.7,0.167
106,0500000US49003,Box Elder,UT,49003,61498.0,13.632685172374542,4,0.5544140408965311,0.1215,348.32564436,3.7794193438,1114.0,378.4,0.133
316,0500000US55029,Door,WI,55029,30526.0,13.655059202004932,6,0.5152220139980095,0.0525,260.14827344,,1448.0,281.5,0.113
829,0500000US55085,Oneida,WI,55085,38212.0,13.685807294513413,7,0.5202242994623958,0.036,325.46372503,,2188.0,339.1,0.124
280,0500000US37055,Dare,NC,37055,37956.0,13.90728246577394,4,0.5013198071419804,0.2071,343.96451672,,1296.0,273.8,0.111
1144,0500000US50023,Washington,VT,50023,60048.0,13.96987169682689,4,0.479888407973184,0.161,323.51894492,,2254.0,323.6,0.112
886,0500000US31141,Platte,NE,31141,34296.0,14.007650494123903,5,0.519266494736234,0.371,319.89639333,,1849.0,311.2,0.129
61,0500000US38003,Barnes,ND,38003,10758.0,14.242736006808215,6,0.5684474435830768,0.1842,467.0738664,,2911.0,246.0,0.125
563,0500000US27067,Kandiyohi,MN,27067,43839.0,14.296427626606183,4,0.5065468266105551,0.5383,286.10711996,,1302.0,214.9,0.142
1093,0500000US56041,Uinta,WY,56041,20712.0,14.490151663780203,7,0.5643954271890839,0.2803,459.18332921,,2196.0,385.8,0.141
322,0500000US25007,Dukes,MA,25007,20868.0,14.656971699627308,7,0.4957359562247785,0.133,214.82867394,,2021.0,228.3,0.112
491,0500000US41027,Hood River,OR,41027,24048.0,14.72502724657539,6,0.5299601221561633,0.7111,225.26617573,,1427.0,256.3,0.148
550,0500000US46073,Jerauld,SD,46073,1650.0,14.764006304109428,9,0.6290910964526253,0.1976,208.48081688,,3977.0,300.5,0.117
592,0500000US38045,LaMoure,ND,38045,4098.0,14.783844540590046,9,0.6117839419603761,0.0305,259.73305746,,2074.0,283.1,0.141
123,0500000US31019,Buffalo,NE,31019,50586.0,14.81753133157992,4,0.5272444439592534,0.3828,294.81497116,4.5891608392,2342.0,293.4,0.13
18,0500000US26005,Allegan,MI,26005,121210.0,14.870993821233853,4,0.4626248349623384,0.1677,355.56691429,4.5741668482,2098.0,330.2,0.148
122,0500000US19021,Buena Vista,IA,19021,20600.0,14.955470306848001,7,0.5305704286018322,0.6258,277.84120564,,1956.0,282.8,0.166
853,0500000US56029,Park,WY,56029,30518.0,15.059916974933053,7,0.5868598855269036,0.1072,367.43290897,,2033.0,304.1,0.124
892,0500000US55095,Polk,WI,55095,45709.0,15.08652595338602,8,0.5099497624543198,0.0703,348.40361515,,2151.0,313.2,0.126
688,0500000US55071,Manitowoc,WI,55071,81172.0,15.089983984574385,4,0.4626771624803903,0.1346,347.32061962,5.1967334818,2067.0,351.8,0.128
796,0500000US27101,Murray,MN,27101,8060.0,15.353786028367955,9,0.5707508185565715,0.0983,284.48769366,,1148.0,216.7,0.133
1125,0500000US55127,Walworth,WI,55127,105380.0,15.479986069732416,4,0.4440604618948053,0.2074,336.95997829,5.0190114068,2297.0,319.2,0.127
321,0500000US18037,Dubois,IN,18037,43632.0,15.66490888101088,5,0.4909905380320237,0.1619,340.5298204,6.6172578084,1999.0,363.3,0.152
1003,0500000US38083,Sheridan,ND,38083,1295.0,15.68589312090521,8,0.6364012337569779,0.0073,497.94470327,,,278.5,0.136
272,0500000US31039,Cuming,NE,31039,8929.0,15.691704207829593,9,0.5566714038268181,0.0795,336.73641573,,1975.0,359.0,0.128
50,0500000US46003,Aurora,SD,46003,2755.0,15.716330300626568,9,0.6187737877783259,0.104,403.59216064,,2118.0,321.3,0.116
166,0500000US19033,Cerro Gordo,IA,19033,42409.0,15.735666444392733,5,0.4958954652026996,0.1343,423.75707474,7.561436673,3326.0,375.3,0.131
805,0500000US06057,Nevada,CA,6057,102293.0,15.889489870532675,4,0.4619466434655183,0.2148,314.01463852,4.774535809,1695.0,251.7,0.13
1100,0500000US18161,Union,IN,18161,6952.0,15.960513278471394,8,0.5472988125342608,0.0897,469.89654396,,6659.0,366.9,0.162
916,0500000US18133,Putnam,IN,18133,37301.0,15.99902965196039,6,0.5004857260952651,0.1502,432.17069036,,3300.0,360.6,0.168
561,0500000US46075,Jones,SD,46075,884.0,16.017237046381993,9,0.6688653554238604,0.2036,,,,329.9,0.11
407,0500000US33009,Grafton,NH,33009,91126.0,16.08288161246902,5,0.4975066158136093,0.2619,307.0844136,4.0708324852,2045.0,274.3,0.111
406,0500000US20063,Gove,KS,20063,2717.0,16.166355036856363,9,0.6548280217107559,0.0372,324.63171598,,5789.0,322.3,0.137
269,0500000US17035,Cumberland,IL,17035,10324.0,16.176328066598415,9,0.5443627832572178,0.015,354.13304226,,5001.0,325.2,0.139
674,0500000US27083,Lyon,MN,27083,25262.0,16.192392155382713,7,0.530125662264352,0.5348,316.89029404,,915.0,233.0,0.137
590,0500000US08067,La Plata,CO,8067,56607.0,16.195838515040794,6,0.5407719404498503,0.258,260.06709931,,1407.0,268.2,0.119
527,0500000US13157,Jackson,GA,13157,83936.0,16.359445875856217,4,0.4832025892806055,0.3264,458.46826144,4.9815201671,3543.0,427.2,0.162
478,0500000US39069,Henry,OH,39069,27512.0,16.37339780990198,6,0.504462365609475,0.0977,396.98959442,,2784.0,375.6,0.161
940,0500000US19159,Ringgold,IA,19159,4670.0,16.49393862039328,9,0.5898060744103539,0.2176,438.42350707,,830.0,405.4,0.143
360,0500000US30029,Flathead,MT,30029,111814.0,16.529272863808664,5,0.5317111033985911,0.2094,353.28821878,4.4762757386,1407.0,312.7,0.125
600,0500000US08065,Lake,CO,8065,7327.0,16.7415517923441,9,0.5680590431429532,0.1152,321.94614186,,836.0,183.9,0.13
385,0500000US08045,Garfield,CO,8045,62271.0,16.820939216653912,5,0.5379106192128853,0.6058,267.4591052,4.4280442804,1384.0,245.7,0.133
572,0500000US46077,Kingsbury,SD,46077,5294.0,16.989527216533617,9,0.5939127064382992,0.1114,309.14928623,,2996.0,292.7,0.11
864,0500000US46105,Perkins,SD,46105,2804.0,17.033917333114246,9,0.6547596516984835,0.3417,343.48712923,,2477.0,216.3,0.121
72,0500000US16007,Bear Lake,ID,16007,6722.0,17.13805392864843,9,0.5889751030791788,0.2024,339.15024039,,2246.0,317.8,0.154
797,0500000US19139,Muscatine,IA,19139,42377.0,17.26829719707918,4,0.4856856889382428,0.4792,402.63114944,,2463.0,318.9,0.143
685,0500000US19123,Mahaska,IA,19123,21946.0,17.276528109505502,7,0.5255488824457286,0.1575,402.56831698,,2352.0,422.6,0.141
1085,0500000US55121,Trempealeau,WI,55121,30899.0,17.28569974212901,8,0.5232041204336878,0.1989,311.95022838,,1789.0,314.4,0.131
832,0500000US50017,Orange,VT,50017,29846.0,17.531659848627505,9,0.521592037464325,0.0939,310.11443941,,2059.0,315.5,0.118
325,0500000US55033,Dunn,WI,55033,45651.0,17.567936990381273,6,0.5052989310461107,0.188,318.90044826,,1785.0,313.0,0.126
1191,0500000US50027,Windsor,VT,50027,58142.0,17.591766234469127,7,0.5047693928191561,0.1499,340.72216998,,2100.0,308.8,0.108
931,0500000US20153,Rawlins,KS,20153,2528.0,17.609489042053063,9,0.644790777720345,0.3958,378.07385537,,3542.0,323.9,0.158
852,0500000US30067,Park,MT,30067,17790.0,17.767171494972214,6,0.5885059382276282,0.1623,357.78240724,,2697.0,266.0,0.126
938,0500000US30083,Richland,MT,30083,11237.0,17.82832705730138,7,0.6191696534298462,0.2644,394.15795177,,1185.0,312.5,0.128
1197,0500000US55141,Wood,WI,55141,73993.0,17.840687066864312,4,0.4760186075586274,0.1791,378.09464998,6.8369917236,2433.0,323.3,0.136
116,0500000US46013,Brown,SD,46013,37972.0,17.84191698026463,5,0.5485813379018909,0.2669,308.69036336,,3004.0,265.7,0.118
1148,0500000US55135,Waupaca,WI,55135,51488.0,18.110559816394392,6,0.490010670879207,0.1142,371.97460114,,1335.0,307.7,0.133
312,0500000US31053,Dodge,NE,31053,36997.0,18.14879732258898,4,0.4994106730684375,0.5135,432.41186784,6.6324992463,2188.0,279.2,0.141
229,0500000US31037,Colfax,NE,31037,10444.0,18.200962268033905,7,0.5518630372208335,0.364,259.26569495,,1618.0,246.4,0.174
490,0500000US31089,Holt,NE,31089,10043.0,18.343568797495212,9,0.5965859153110498,0.1098,279.35872836,,2727.0,282.6,0.131
114,0500000US46011,Brookings,SD,46011,35484.0,18.37848056906766,5,0.5212184273821855,0.154,278.69303861,,2086.0,272.8,0.104
753,0500000US46097,Miner,SD,46097,2304.0,18.431435211694666,8,0.6104782064980029,0.2154,454.28726304,,,326.6,0.12
336,0500000US32007,Elko,NV,32007,54046.0,18.58515126530299,5,0.5917946720228533,0.6185,441.79739962,6.1526629494,2297.0,351.5,0.185
92,0500000US16011,Bingham,ID,16011,49923.0,18.618110814603945,6,0.5239946602639833,0.5469,465.89312822,5.7458563536,2008.0,367.7,0.17
565,0500000US15007,Kauai,HI,15007,73810.0,18.649342815920754,5,0.4886401739956302,0.3964,273.93587624,5.1236749117,1626.0,241.6,0.135
655,0500000US55069,Lincoln,WI,55069,28376.0,18.70297666838625,6,0.517176689748243,0.1775,376.69453668,,1826.0,328.5,0.14
37,0500000US08007,Archuleta,CO,8007,14003.0,18.804920831050513,7,0.592713603089698,0.3484,287.83404538,,690.0,280.6,0.132
930,0500000US30081,Ravalli,MT,30081,47298.0,18.890364654835412,6,0.5356673704653547,0.1511,312.69891406,,1438.0,320.6,0.127
585,0500000US23013,Knox,ME,23013,41164.0,18.895678841482567,7,0.4893584664555054,0.1724,344.52294938,,1399.0,291.2,0.123
171,0500000US26029,Charlevoix,MI,26029,26293.0,18.969552915549933,7,0.5255377419882625,0.1518,351.62475939,,2151.0,326.0,0.133
995,0500000US49041,Sevier,UT,49041,22069.0,19.031092117614737,7,0.567399126699204,0.2886,390.35228291,,2001.0,331.6,0.147
439,0500000US08051,Gunnison,CO,8051,17267.0,19.1892652525316,7,0.5937981044856234,0.1222,211.70308455,,1032.0,269.7,0.111
395,0500000US18051,Gibson,IN,18051,32993.0,19.216808115418466,6,0.4988830533043785,0.2342,394.98129683,,2451.0,376.5,0.162
681,0500000US31119,Madison,NE,31119,35368.0,19.251219602172174,5,0.5103956296960622,0.4633,317.36851239,5.9591373439,2120.0,365.8,0.137
159,0500000US16031,Cassia,ID,16031,25655.0,19.27828543703389,6,0.5684973168437504,0.56,382.46651125,,2129.0,326.7,0.18
128,0500000US19023,Butler,IA,19023,14269.0,19.29273098326509,8,0.5395271700658812,0.0325,340.22852385,,3257.0,374.4,0.13
297,0500000US39039,Defiance,OH,39039,38187.0,19.368756207067765,6,0.4892768740312548,0.2529,410.60509854,6.7453625632,3371.0,340.2,0.16
765,0500000US19135,Monroe,IA,19135,7550.0,19.41922287891615,9,0.5655448152645993,0.1203,413.07330487,,1436.0,445.4,0.129
1033,0500000US18151,Steuben,IN,18151,34725.0,19.422873831484903,7,0.4901287665856335,0.1651,364.29787738,,1566.0,332.0,0.154
449,0500000US39063,Hancock,OH,39063,74861.0,19.427869814264845,4,0.465099433771629,0.1604,394.2143323,5.8073882884,2418.0,314.2,0.148
1053,0500000US56037,Sweetwater,WY,56037,41345.0,19.507885077603074,5,0.5890772512435068,0.4722,468.66714217,,1167.0,378.2,0.144
589,0500000US18085,Kosciusko,IN,18085,80826.0,19.53426786807102,4,0.4565884990004589,0.3926,417.24936687,6.5255220418,3371.0,346.3,0.157
1123,0500000US38099,Walsh,ND,38099,10438.0,19.811262164233078,8,0.563131795857259,0.3385,365.99996166,,4358.0,291.6,0.157
1110,0500000US39161,Van Wert,OH,39161,28769.0,19.81315425115076,6,0.5009529252138387,0.0449,420.06970034,,1827.0,375.2,0.163
27,0500000US06005,Amador,CA,6005,41412.0,19.83805852266781,6,0.5030605041918585,0.5647,359.12134118,,1514.0,326.8,0.15
667,0500000US19115,Louisa,IA,19115,10677.0,19.9533685122275,8,0.5445841367311841,0.2676,357.58045972,,1754.0,292.8,0.15
253,0500000US27033,Cottonwood,MN,27033,11356.0,20.19727955656862,9,0.563573325490945,0.4903,363.88015247,,769.0,294.9,0.148
369,0500000US20059,Franklin,KS,20059,25992.0,20.384682795367954,6,0.5146315328092179,0.224,436.24893621,,3417.0,384.2,0.144
306,0500000US20041,Dickinson,KS,20041,18430.0,20.434063775407896,6,0.5458372482585032,0.1884,429.46542869,,3471.0,304.0,0.14
1004,0500000US56033,Sheridan,WY,56033,32096.0,20.546144437019283,7,0.5655896288007288,0.2211,352.54181413,,2740.0,274.0,0.125
858,0500000US16075,Payette,ID,16075,26956.0,20.546307312129112,6,0.520615073267371,0.6713,392.21376481,,989.0,360.7,0.167
1160,0500000US49055,Wayne,UT,49055,2645.0,20.57062831792278,9,0.6689848466587999,0.1053,380.05244486,,,285.8,0.142
1174,0500000US18181,White,IN,18181,24598.0,20.60551145513597,6,0.5139035792090492,0.2221,477.01024771,,1194.0,358.4,0.164
8,0500000US31001,Adams,NE,31001,30970.0,20.644382679161577,4,0.5208698934557126,0.4769,387.88130384,7.9970919666,1850.0,300.6,0.13
598,0500000US55065,Lafayette,WI,55065,16877.0,20.723631682475705,8,0.5431156409250246,0.1339,301.81068788,,2550.0,276.9,0.138
901,0500000US16077,Power,ID,16077,8068.0,20.73080662304569,8,0.5864553885684933,0.762,399.93975989,,1296.0,303.3,0.191
663,0500000US20109,Logan,KS,20109,2705.0,20.7385945140499,9,0.647755456074492,0.28,472.69448835,,5004.0,283.7,0.147
751,0500000US49027,Millard,UT,49027,13330.0,20.747473247341137,9,0.6085305032045346,0.4502,382.07408477,,1549.0,328.6,0.154
234,0500000US36021,Columbia,NY,36021,61286.0,20.768161265672962,6,0.477230505677503,0.427,335.79109407,,2511.0,315.8,0.127
391,0500000US36037,Genesee,NY,36037,57535.0,20.791905913214375,4,0.4729052091728876,0.2335,363.67063422,,2505.0,316.3,0.136
1118,0500000US18169,Wabash,IN,18169,30828.0,20.809979888430874,6,0.4930955737615198,0.147,499.36029711,,2923.0,336.8,0.172
342,0500000US26047,Emmet,MI,26047,34163.0,20.876910665095817,7,0.5259198803002152,0.1149,306.09897462,,2589.0,347.8,0.127
607,0500000US50015,Lamoille,VT,50015,26090.0,20.976527522740152,8,0.5181755900851367,0.1409,304.63461911,,2151.0,312.7,0.112
30,0500000US21005,Anderson,KY,21005,24224.0,21.00261806153357,6,0.5038951171376095,0.0843,470.52575526,,2840.0,376.2,0.184
649,0500000US23015,Lincoln,ME,23015,36215.0,21.014679129823286,8,0.5063642533218804,0.1094,300.64158034,,1827.0,240.4,0.12
341,0500000US49015,Emery,UT,49015,10099.0,21.13022079862547,9,0.6143989481618138,0.2269,458.44782334,,1880.0,462.3,0.151
431,0500000US04011,Greenlee,AZ,4011,9302.0,21.258771083091467,9,0.6157922512101862,0.3598,420.83695322,,1607.0,311.0,0.161
1039,0500000US33019,Sullivan,NH,33019,43958.0,21.50656133534951,7,0.4986560624760723,0.2186,370.02787202,,2350.0,284.4,0.141
154,0500000US37031,Carteret,NC,37031,69380.0,21.5283222990021,4,0.4711592189862631,0.3888,429.63426205,5.6512378902,3217.0,348.6,0.128
1202,0500000US36121,Wyoming,NY,36121,39666.0,21.565864675574197,8,0.4911081472684888,0.2399,312.65041456,,3239.0,321.9,0.141
690,0500000US55075,Marinette,WI,55075,41988.0,21.636359806139875,6,0.5193507965534996,0.1088,422.61495821,,2782.0,493.7,0.138
169,0500000US39021,Champaign,OH,39021,38709.0,21.743019181432395,6,0.4887012090453821,0.1123,428.14617037,7.5593952484,3232.0,347.2,0.163
665,0500000US39091,Logan,OH,39091,46040.0,21.865615165198783,4,0.484516020107545,0.1578,437.35721556,,2470.0,445.5,0.161
75,0500000US30001,Beaverhead,MT,30001,9719.0,21.986745949106442,9,0.6303780464489748,0.2043,253.04912473,,449.0,307.7,0.143
6,0500000US17001,Adams,IL,17001,64725.0,22.08666108580342,5,0.4924214903731806,0.2965,410.62059731,6.1638868745,3987.0,298.1,0.148
773,0500000US55081,Monroe,WI,55081,46109.0,22.208452327724927,4,0.5032689174509171,0.4432,368.54493919,6.5757428154,1436.0,313.1,0.142
503,0500000US18069,Huntington,IN,18069,36834.0,22.24947741544735,6,0.4889520373094592,0.1362,442.32519721,,2937.0,327.6,0.161
64,0500000US55005,Barron,WI,55005,46843.0,22.327988079429627,6,0.506785158522705,0.4009,350.98038015,,1999.0,327.8,0.143
1157,0500000US31179,Wayne,NE,31179,9871.0,22.37112444316943,7,0.5504867207076007,0.1626,217.88321378,,712.0,301.7,0.122
372,0500000US25011,Franklin,MA,25011,70894.0,22.38701815115305,4,0.4687718809779013,0.4375,309.93804918,,2876.0,276.3,0.124
167,0500000US08015,Chaffee,CO,8015,20223.0,22.4675905854675,6,0.5576846964387006,0.6096,266.74412428,,1034.0,221.3,0.132
363,0500000US20057,Ford,KS,20057,33848.0,22.49908537608905,5,0.5390306440216079,0.7359,413.35820037,6.6022164584,1672.0,356.9,0.203
515,0500000US49021,Iron,UT,49021,62429.0,22.86324605183166,4,0.5725595987652047,0.4114,322.77258263,6.1392738116,1379.0,236.6,0.158
1186,0500000US39171,Williams,OH,39171,36652.0,22.973216926140623,7,0.4937023305277077,0.1785,411.91380054,6.8376068376,1871.0,357.2,0.165
1161,0500000US19187,Webster,IA,19187,36626.0,22.973993751981002,5,0.5095290091599006,0.3439,495.89835515,6.8359375,2203.0,397.7,0.147
1054,0500000US24041,Talbot,MD,24041,37932.0,23.010708195625913,6,0.488649058875348,0.3338,360.7608654,,903.0,280.4,0.13
788,0500000US08087,Morgan,CO,8087,29239.0,23.092416693001123,6,0.5336319545485383,0.8371,474.04267799,,1903.0,268.0,0.18
295,0500000US20039,Decatur,KS,20039,2689.0,23.20409288662238,9,0.6420789901378896,0.0681,413.48573233,,3285.0,348.2,0.143
448,0500000US23009,Hancock,ME,23009,56701.0,23.351852762015486,8,0.5159632013305708,0.2183,358.1568756,,1894.0,302.0,0.123
557,0500000US29101,Johnson,MO,29101,54368.0,23.708336777968597,4,0.4961680298813588,0.3815,435.70805555,4.2971147944,2702.0,373.1,0.166
576,0500000US08063,Kit Carson,CO,8063,6961.0,23.829131280553895,9,0.6039883620366281,0.6825,413.66999425,,2428.0,271.3,0.164
966,0500000US20169,Saline,KS,20169,53596.0,23.83535538905538,5,0.497038219229328,0.5008,454.15103722,5.1959298549,2291.0,267.5,0.145
587,0500000US39083,Knox,OH,39083,63183.0,23.84407218055957,6,0.4780785166621071,0.2822,395.64810815,5.5737074765,3109.0,397.1,0.164
668,0500000US51109,Louisa,VA,51109,40116.0,23.874079831605176,8,0.5137670444591131,0.2542,417.18941694,,3355.0,357.1,0.161
1016,0500000US51175,Southampton,VA,51175,17932.0,24.020079684937944,6,0.5336782662846731,0.4279,431.43995527,,3923.0,349.1,0.168
409,0500000US20065,Graham,KS,20065,2411.0,24.03097920908885,9,0.6512223090134304,0.2765,445.0602124,,5128.0,319.8,0.161
840,0500000US26137,Otsego,MI,26137,25644.0,24.133293033410133,7,0.5310944146135198,0.2759,413.48592535,,2774.0,379.8,0.147
118,0500000US46015,Brule,SD,46015,5321.0,24.148220158168474,9,0.604577341827419,0.3872,385.82254557,,1311.0,304.0,0.14
741,0500000US21167,Mercer,KY,21167,22902.0,24.210164150539974,6,0.5056338322419197,0.1591,532.15882291,,4079.0,357.6,0.195
778,0500000US18107,Montgomery,IN,18107,38273.0,24.26201292265818,6,0.4938928431761662,0.455,409.49852936,,2420.0,446.1,0.168
612,0500000US16057,Latah,ID,16057,40978.0,24.263168791517575,4,0.5296143574483732,0.2825,264.48290238,,1229.0,258.3,0.131
1094,0500000US49047,Uintah,UT,49047,37141.0,24.293630891369848,7,0.5793672827587644,0.5297,481.38921348,7.8322385043,2216.0,387.0,0.164
1050,0500000US10005,Sussex,DE,10005,255956.0,24.35718598554322,4,0.4379386592638688,0.5183,372.84299555,5.5403386454,2086.0,311.5,0.146
359,0500000US20055,Finney,KS,20055,37650.0,24.375349269641866,5,0.544582974327,0.8966,440.49731655,6.0437006044,2256.0,248.5,0.196
218,0500000US19045,Clinton,IA,19045,46344.0,24.435066800586213,4,0.4867496164966661,0.3446,407.6068406,,2175.0,362.7,0.142
588,0500000US27071,Koochiching,MN,27071,11844.0,24.442323148372004,7,0.587547852581791,0.3118,342.97843904,,1532.0,274.2,0.142
276,0500000US30017,Custer,MT,30017,12032.0,24.453297247230303,7,0.6060599222180539,0.3589,430.62088825,,2528.0,323.2,0.133
1176,0500000US17195,Whiteside,IL,17195,54658.0,24.472756766916266,4,0.481519201379009,0.3236,417.59911701,5.4232492337,2573.0,372.0,0.153
793,0500000US41049,Morrow,OR,41049,12300.0,24.498701476559752,8,0.5879206460395827,0.7735,389.13032625,,1933.0,284.3,0.212
127,0500000US48053,Burnet,TX,48053,52502.0,24.566066123753377,6,0.5163975848034636,0.5819,391.52923166,,2133.0,325.9,0.168
338,0500000US20051,Ellis,KS,20051,28941.0,24.61483900447961,5,0.5497241649395512,0.2393,308.87950463,,2769.0,317.4,0.141
764,0500000US12087,Monroe,FL,12087,81708.0,24.684128219227492,4,0.4734892292645143,0.6822,380.55320406,4.0314452731,2207.0,234.9,0.136
1064,0500000US55119,Taylor,WI,55119,19975.0,24.684790217605435,8,0.5403073531880582,0.189,283.1083887,,2327.0,321.1,0.144
1129,0500000US17187,Warren,IL,17187,16354.0,24.694458796611794,6,0.5273902834398574,0.5441,404.35036947,,1847.0,397.9,0.155
285,0500000US46035,Davison,SD,46035,19973.0,24.699103931387782,7,0.5290599270675503,0.3742,360.2761216,,2214.0,319.8,0.129
1199,0500000US24047,Worcester,MD,24047,53866.0,24.801352955435593,4,0.4864098756028096,0.4305,350.33271615,7.7546704265,2029.0,328.8,0.133
933,0500000US20155,Reno,KS,20155,61516.0,24.821198890031773,4,0.495828691555053,0.5011,445.86064935,4.7639670853,1918.0,339.7,0.158
887,0500000US54073,Pleasants,WV,54073,7586.0,24.82928620374338,8,0.535180632485663,0.4295,445.36771453,,4066.0,448.0,0.189
948,0500000US51163,Rockbridge,VA,51163,22593.0,24.84577742406853,6,0.5300899908648841,0.125,380.94305784,,2442.0,318.2,0.155
815,0500000US27105,Nobles,MN,27105,21947.0,24.906363811653634,7,0.5318678061733941,0.8323,335.93701794,,1009.0,244.6,0.18
281,0500000US39037,Darke,OH,39037,51529.0,24.953316415892505,6,0.4865911357774528,0.0961,433.03201466,6.4163498099,2765.0,416.7,0.167
17,0500000US40003,Alfalfa,OK,40003,5637.0,25.012598503101447,8,0.5868668899408681,0.3048,393.23564419,,1895.0,451.9,0.178
1200,0500000US19197,Wright,IA,19197,12681.0,25.048319363364374,9,0.549208574976686,0.3971,367.77235406,,1536.0,383.3,0.146
521,0500000US27061,Itasca,MN,27061,45205.0,25.329679801788053,6,0.5349109683460758,0.4012,410.79852118,,2982.0,285.7,0.137
568,0500000US23011,Kennebec,ME,23011,125540.0,25.385909360981255,4,0.4555364500207962,0.357,398.56852829,5.4183467742,1869.0,321.0,0.135
