"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"0500000US05093","Mississippi County, Arkansas","15381","363","12726","478","0","27","12726","478","11459","503","2506","377","9158","489","858","222","1884","310","384","193","8","8","689","221","1966","324",
"0500000US05095","Monroe County, Arkansas","2819","143","2139","183","11","12","2128","185","2049","194","498","132","1134","189","47","35","586","143","28","22","0","18","77","55","603","125",
"0500000US05097","Montgomery County, Arkansas","3752","206","2886","267","1","4","2885","267","2532","287","601","134","1640","213","223","90","722","129","127","68","0","18","121","63","745","142",
"0500000US05099","Nevada County, Arkansas","3402","214","2335","265","0","18","2335","265","2026","249","523","134","1473","268","203","104","377","138","61","45","0","18","51","45","1016","233",
"0500000US05101","Newton County, Arkansas","3049","187","2446","189","54","41","2392","199","1869","213","457","158","1798","193","455","151","121","44","55","35","0","18","84","46","519","117",
"0500000US05103","Ouachita County, Arkansas","8590","464","6894","419","2","3","6892","418","6372","424","1524","292","4810","365","327","122","1022","204","150","77","1","3","270","112","1426","230",
"0500000US05105","Perry County, Arkansas","3840","187","3119","193","62","60","3057","185","2786","194","686","134","2100","184","218","87","412","113","40","32","2","4","49","37","672","161",
"0500000US05107","Phillips County, Arkansas","6179","256","4894","318","0","20","4894","318","4593","317","1420","240","2998","306","242","106","775","211","48","42","0","20","113","73","1172","213",
"0500000US05109","Pike County, Arkansas","4120","165","3208","172","4","6","3204","171","2750","171","670","134","2251","201","334","96","365","80","90","59","0","20","140","67","772","148",
"0500000US05111","Poinsett County, Arkansas","9031","258","7208","314","19","32","7189","315","6863","302","2389","286","4490","282","258","77","440","122","47","30","3","4","269","92","1554","235",
"0500000US05113","Polk County, Arkansas","7884","275","6297","301","98","90","6199","301","5420","315","1686","248","3095","255","486","187","1479","216","264","104","0","20","110","49","1477","267",
"0500000US05115","Pope County, Arkansas","24073","510","20068","620","21","21","20047","613","17969","652","2854","358","16186","683","1829","368","1471","254","142","71","36","42","752","272","3253","417",
"0500000US05117","Prairie County, Arkansas","3261","153","2369","199","7","10","2362","200","2152","191","827","142","1258","166","194","74","415","120","16","22","0","18","24","18","868","138",
"0500000US05119","Pulaski County, Arkansas","169453","1182","148526","1755","155","96","148371","1751","138269","1752","22819","1346","119453","2177","8799","773","10859","742","849","295","44","40","3367","599","17560","1426",
"0500000US05121","Randolph County, Arkansas","7071","289","5458","356","22","23","5436","359","4951","374","1056","224","3915","342","414","117","555","151","10","15","0","20","311","160","1302","251",
"0500000US05123","St. Francis County, Arkansas","7881","323","6397","361","0","24","6397","361","5619","351","1797","274","3818","333","587","177","916","196","179","79","0","24","212","94","1272","246",
"0500000US05125","Saline County, Arkansas","49589","426","43622","784","81","82","43541","786","40681","976","7206","653","33435","822","2378","466","4834","568","278","124","11","18","1036","361","4931","572",
"0500000US05127","Scott County, Arkansas","3927","223","2946","233","0","18","2946","233","2580","226","535","132","1949","220","272","109","574","147","69","50","0","18","94","64","887","184",
"0500000US05129","Searcy County, Arkansas","3052","177","2308","169","24","19","2284","170","1993","184","543","134","1231","168","182","84","522","128","69","51","13","21","46","33","698","140",
"0500000US05131","Sebastian County, Arkansas","51951","587","43562","948","32","34","43530","941","40594","990","5150","638","36826","1063","2745","438","2635","362","76","51","5","8","1437","334","6952","796",
"0500000US05133","Sevier County, Arkansas","5697","249","4484","288","2","4","4482","287","3430","353","1064","212","3153","280","971","262","370","117","43","35","0","20","333","151","880","188",
"0500000US05135","Sharp County, Arkansas","6810","322","5141","385","92","74","5049","377","4285","335","1043","234","3447","290","602","168","767","146","80","60","23","23","456","154","1213","205",
"0500000US05137","Stone County, Arkansas","4962","321","3538","330","48","45","3490","328","2983","331","697","176","2602","283","417","159","203","97","41","63","3","6","452","177","972","243",
"0500000US05139","Union County, Arkansas","15125","388","12352","552","47","40","12305","556","10970","591","2795","362","8347","539","1121","278","1783","323","131","83","17","33","422","133","2351","396",
"0500000US05141","Van Buren County, Arkansas","7115","265","5709","355","65","39","5644","359","5040","372","1488","226","3563","299","463","153","702","186","85","59","16","22","341","228","1065","226",
"0500000US05143","Washington County, Arkansas","95467","846","85082","1217","57","44","85025","1215","80824","1249","11454","887","69831","1355","3712","629","5327","543","282","157","0","30","3554","597","6831","735",
"0500000US05145","White County, Arkansas","28945","616","24814","586","42","33","24772","584","23056","594","6908","550","15815","652","1379","343","2533","380","233","99","54","59","564","186","3567","494",
"0500000US05147","Woodruff County, Arkansas","2753","112","1720","193","3","5","1717","193","1480","177","363","111","1158","177","197","79","209","75","40","35","0","18","36","20","997","155",
"0500000US05149","Yell County, Arkansas","8053","235","6290","304","7","10","6283","304","5588","325","1022","204","4901","352","679","164","516","179","16","17","0","24","289","139","1474","260",
"0500000US06001","Alameda County, California","593117","1676","555115","2272","555","143","554560","2242","532249","2399","47667","1750","494313","2915","19985","1058","31075","1191","1401","255","270","125","9238","652","28764","1327",
"0500000US06003","Alpine County, California","473","103","431","102","20","21","411","101","351","90","38","22","315","97","57","39","57","35","2","4","0","14","16","14","26","22",
"0500000US06005","Amador County, California","16066","341","14216","476","86","58","14130","479","12800","488","1496","328","11143","501","1039","263","1906","298","180","89","13","13","379","205","1471","378",
"0500000US06007","Butte County, California","82345","797","74862","1064","144","76","74718","1064","68996","1101","9595","872","58317","1231","4344","641","8651","689","891","236","176","134","1815","374","5668","605",
"0500000US06009","Calaveras County, California","17897","567","15363","671","51","52","15312","674","13727","673","2054","350","11059","698","1084","261","2518","395","362","171","73","85","934","283","1600","350",
"0500000US06011","Colusa County, California","7466","230","6219","318","27","25","6192","319","5561","362","1644","433","3698","385","352","149","853","160","183","82","63","50","206","92","1041","225",
"0500000US06013","Contra Costa County, California","411662","1106","392831","1707","506","178","392325","1717","371571","2144","36535","1601","345200","2300","18279","1070","27823","1607","854","257","156","149","5363","606","13468","1092",
"0500000US06015","Del Norte County, California","9621","256","8683","291","0","25","8683","291","7505","348","969","186","7133","349","956","240","836","188","153","88","4","7","230","102","708","172",
"0500000US06017","El Dorado County, California","75719","788","69986","938","49","43","69937","938","66059","978","7940","656","54238","1046","3083","390","9067","636","594","186","81","52","1034","250","4699","637",
"0500000US06019","Fresno County, California","322163","1128","281333","2147","561","203","280772","2123","262416","2108","39360","1486","227401","2690","15648","989","27236","1351","1511","331","292","142","9730","749","31100","1512",
"0500000US06021","Glenn County, California","9763","270","8839","333","8","15","8831","335","8234","350","2108","362","5014","409","330","147","1974","279","174","73","24","25","101","46","823","230",
"0500000US06023","Humboldt County, California","54878","651","49737","789","95","55","49642","782","43587","825","6469","695","38530","883","5044","495","4884","451","824","227","87","60","943","243","4198","448",
"0500000US06025","Imperial County, California","48844","774","43161","975","91","75","43070","974","41206","962","8467","848","32364","1197","1604","333","4810","692","160","81","6","11","1334","344","4349","581",
"0500000US06027","Inyo County, California","7923","216","6555","288","0","21","6555","288","5811","264","1303","290","4707","285","561","150","743","171","162","64","10","11","181","87","1187","235",
"0500000US06029","Kern County, California","281416","1216","253013","1886","338","154","252675","1878","235930","1866","44858","1902","194904","2695","14235","1016","23506","1177","1787","337","63","40","5486","693","22917","1428",
"0500000US06031","Kings County, California","43736","417","38432","641","41","55","38391","638","34037","771","5034","533","30996","725","3913","550","4146","488","215","95","42","47","1239","353","4065","436",
"0500000US06033","Lake County, California","26364","620","22553","670","152","101","22401","660","19432","687","3511","484","15777","676","2022","471","3860","474","453","159","254","141","761","256","3050","441",
"0500000US06035","Lassen County, California","9060","314","7942","349","38","29","7904","353","6905","372","2141","279","4744","304","849","165","1102","169","125","54","12","15","153","77","965","207",
"0500000US06037","Los Angeles County, California","3390254","6035","3112004","8068","3623","384","3108381","8056","2942740","8471","376101","4278","2614160","8393","141980","2578","292377","4400","9758","762","1679","283","64821","2035","213429","4202",
"0500000US06039","Madera County, California","44513","569","40176","671","87","43","40089","681","37418","756","6642","760","30279","899","2070","341","4927","533","394","166","2","6","890","214","3447","438",
